ID,Level,col3,col4,col5,col6,col7,col8
2281,21337.0562,165,82,1,f,7,a3Piu
2282,21534.2792,165,82,2,f,7,a3Piu
2283,21819.3457,165,82,3,f,7,a3Piu
2284,21532.2169,167,83,1,e,7,a3Piu
2285,21818.996,167,83,2,e,7,a3Piu
2286,22021.7837,167,83,3,e,7,a3Piu
2287,21820.2313,169,84,1,f,7,a3Piu
2288,22020.7652,169,84,2,f,7,a3Piu
2289,22313.3559,169,84,3,f,7,a3Piu
2290,22018.6963,171,85,1,e,7,a3Piu
2291,22313.0479,171,85,2,e,7,a3Piu
2292,22519.1201,171,85,3,e,7,a3Piu
2293,22314.3248,173,86,1,f,7,a3Piu
2294,22518.0917,173,86,2,f,7,a3Piu
2295,22818.2291,173,86,3,f,7,a3Piu
2296,22516.0153,175,87,1,e,7,a3Piu
2297,22817.9621,175,87,2,e,7,a3Piu
2298,23027.2398,175,87,3,e,7,a3Piu
2299,22819.28,177,88,1,f,7,a3Piu
2300,23026.2009,177,88,2,f,7,a3Piu
2301,23333.9069,177,88,3,f,7,a3Piu
2302,23024.1165,179,89,1,e,7,a3Piu
2303,23333.6804,179,89,2,e,7,a3Piu
2304,23546.0839,179,89,3,e,7,a3Piu
2305,23335.0386,181,90,1,f,7,a3Piu
2306,23545.0338,181,90,2,f,7,a3Piu
2307,23860.3297,181,90,3,f,7,a3Piu
2308,23542.9408,183,91,1,e,7,a3Piu
2309,23860.1431,183,91,2,e,7,a3Piu
2310,24075.5918,183,91,3,e,7,a3Piu
2311,23861.5408,185,92,1,f,7,a3Piu
2312,24074.5301,185,92,2,f,7,a3Piu
2313,24397.4364,185,92,3,f,7,a3Piu
2314,24072.4279,187,93,1,e,7,a3Piu
2315,24397.2891,187,93,2,e,7,a3Piu
2316,24615.7019,187,93,3,e,7,a3Piu
2317,24398.7257,189,94,1,f,7,a3Piu
2318,24614.628,189,94,2,f,7,a3Piu
2319,24945.1645,189,94,3,f,7,a3Piu
2320,24612.5161,191,95,1,e,7,a3Piu
2321,24945.0561,191,95,2,e,7,a3Piu
2322,25166.3512,191,95,3,e,7,a3Piu
2323,24946.531,193,96,1,f,7,a3Piu
2324,25165.2646,193,96,2,f,7,a3Piu
2325,25503.4502,193,96,3,f,7,a3Piu
2326,25163.1425,195,97,1,e,7,a3Piu
2327,25503.3803,195,97,2,e,7,a3Piu
2328,25727.4751,195,97,3,e,7,a3Piu
2329,12923.1659,1,0,3,f,8,a3Piu
2330,12910.0251,3,1,2,e,8,a3Piu
2331,12925.3663,3,1,3,e,8,a3Piu
2332,12894.2952,5,2,1,f,8,a3Piu
2333,12915.7853,5,2,2,f,8,a3Piu
2334,12933.7014,5,2,3,f,8,a3Piu
2335,12902.0438,7,3,1,e,8,a3Piu
2336,12924.2732,7,3,2,e,8,a3Piu
2337,12942.9044,7,3,3,e,8,a3Piu
2338,12912.4493,9,4,1,f,8,a3Piu
2339,12936.0754,9,4,2,f,8,a3Piu
2340,12957.7609,9,4,3,f,8,a3Piu
2341,12925.5801,11,5,1,e,8,a3Piu
2342,12950.4123,11,5,2,e,8,a3Piu
2343,12973.6233,11,5,3,e,8,a3Piu
2344,12941.4435,13,6,1,f,8,a3Piu
2345,12968.3582,13,6,2,f,8,a3Piu
2346,12994.6914,13,6,3,f,8,a3Piu
2347,12960.1595,15,7,1,e,8,a3Piu
2348,12988.6066,15,7,2,e,8,a3Piu
2349,13016.9561,15,7,3,e,8,a3Piu
2350,12981.6275,17,8,1,f,8,a3Piu
2351,13012.6845,17,8,2,f,8,a3Piu
2352,13044.0752,17,8,3,f,8,a3Piu
2353,13006.0871,19,9,1,e,8,a3Piu
2354,13038.8382,19,9,2,e,8,a3Piu
2355,13072.596,19,9,3,e,8,a3Piu
2356,13033.2471,21,10,1,f,8,a3Piu
2357,13069.0196,21,10,2,f,8,a3Piu
2358,13105.6785,21,10,3,f,8,a3Piu
2359,13063.5587,23,11,1,e,8,a3Piu
2360,13101.0526,23,11,2,e,8,a3Piu
2361,13140.3756,23,11,3,e,8,a3Piu
2362,13096.4534,25,12,1,f,8,a3Piu
2363,13137.3185,25,12,2,f,8,a3Piu
2364,13179.366,25,12,3,f,8,a3Piu
2365,13132.689,27,13,1,e,8,a3Piu
2366,13175.2024,27,13,2,e,8,a3Piu
2367,13220.1953,27,13,3,e,8,a3Piu
2368,13171.3334,29,14,1,f,8,a3Piu
2369,13217.5437,29,14,2,f,8,a3Piu
2370,13265.0527,29,14,3,f,8,a3Piu
2371,13213.5423,31,15,1,e,8,a3Piu
2372,13261.2507,31,15,2,e,8,a3Piu
2373,13311.9893,31,15,3,e,8,a3Piu
2374,13257.9351,33,16,1,f,8,a3Piu
2375,13309.6649,33,16,2,f,8,a3Piu
2376,13362.6797,33,16,3,f,8,a3Piu
2377,13306.1519,35,17,1,e,8,a3Piu
2378,13359.1676,35,17,2,e,8,a3Piu
2379,13415.7096,35,17,3,e,8,a3Piu
2380,13356.2825,37,18,1,f,8,a3Piu
2381,13413.6555,37,18,2,f,8,a3Piu
2382,13472.2019,37,18,3,f,8,a3Piu
2383,13410.5325,39,19,1,e,8,a3Piu
2384,13468.9269,39,19,2,e,8,a3Piu
2385,13531.3173,39,19,3,e,8,a3Piu
2386,13466.3841,41,20,1,f,8,a3Piu
2387,13529.4909,41,20,2,f,8,a3Piu
2388,13593.5818,41,20,3,f,8,a3Piu
2389,13526.6864,43,21,1,e,8,a3Piu
2390,13590.5037,43,21,2,e,8,a3Piu
2391,13658.7781,43,21,3,e,8,a3Piu
2392,13588.238,45,22,1,f,8,a3Piu
2393,13657.1469,45,22,2,f,8,a3Piu
2394,13726.7855,45,22,3,f,8,a3Piu
2395,13654.6074,47,23,1,e,8,a3Piu
2396,13723.8729,47,23,2,e,8,a3Piu
2397,13798.0602,47,23,3,e,8,a3Piu
2398,13721.8355,49,24,1,f,8,a3Piu
2399,13796.5984,49,24,2,f,8,a3Piu
2400,13871.7809,49,24,3,f,8,a3Piu
2401,13794.2834,51,25,1,e,8,a3Piu
2402,13869.009,51,25,2,e,8,a3Piu
2403,13949.1324,51,25,3,e,8,a3Piu
2404,13867.1621,53,26,1,f,8,a3Piu
2405,13947.8195,53,26,2,f,8,a3Piu
2406,14028.5363,53,26,3,f,8,a3Piu
2407,13945.6973,55,27,1,e,8,a3Piu
2408,14025.8852,55,27,2,e,8,a3Piu
2409,14111.9634,55,27,3,e,8,a3Piu
2410,14024.1991,57,28,1,f,8,a3Piu
2411,14110.7827,57,28,2,f,8,a3Piu
2412,14197.0197,57,28,3,f,8,a3Piu
2413,14108.8283,59,29,1,e,8,a3Piu
2414,14194.4729,59,29,2,e,8,a3Piu
2415,14286.5211,59,29,3,e,8,a3Piu
2416,14192.9239,61,30,1,f,8,a3Piu
2417,14285.4588,61,30,2,f,8,a3Piu
2418,14377.1981,61,30,3,f,8,a3Piu
2419,14283.6522,63,31,1,e,8,a3Piu
2420,14374.7422,63,31,2,e,8,a3Piu
2421,14472.7722,63,31,3,e,8,a3Piu
2422,14373.3111,65,32,1,f,8,a3Piu
2423,14471.8171,65,32,2,f,8,a3Piu
2424,14569.0375,65,32,3,f,8,a3Piu
2425,14470.1417,67,33,1,e,8,a3Piu
2426,14566.6611,67,33,2,e,8,a3Piu
2427,14670.6823,67,33,3,e,8,a3Piu
2428,14565.3322,69,34,1,f,8,a3Piu
2429,14669.8247,69,34,2,f,8,a3Piu
2430,14772.5024,69,34,3,f,8,a3Piu
2431,14668.267,71,35,1,e,8,a3Piu
2432,14770.196,71,35,2,e,8,a3Piu
2433,14880.2152,71,35,3,e,8,a3Piu
2434,14768.9562,73,36,1,f,8,a3Piu
2435,14879.4469,73,36,2,f,8,a3Piu
2436,14987.5558,73,36,3,f,8,a3Piu
2437,14877.9956,75,37,1,e,8,a3Piu
2438,14985.3112,75,37,2,e,8,a3Piu
2439,15101.3332,75,37,3,e,8,a3Piu
2440,14984.1494,77,38,1,f,8,a3Piu
2441,15100.6472,77,38,2,f,8,a3Piu
2442,15214.1587,77,38,3,f,8,a3Piu
2443,15099.2928,79,39,1,e,8,a3Piu
2444,15211.969,79,39,2,e,8,a3Piu
2445,15333.9966,79,39,3,e,8,a3Piu
2446,15210.876,81,40,1,f,8,a3Piu
2447,15333.3869,81,40,2,f,8,a3Piu
2448,15452.2708,81,40,3,f,8,a3Piu
2449,15332.1213,83,41,1,e,8,a3Piu
2450,15450.1297,83,41,2,e,8,a3Piu
2451,15578.1641,83,41,3,e,8,a3Piu
2452,15449.0977,85,42,1,f,8,a3Piu
2453,15577.6255,85,42,2,f,8,a3Piu
2454,15701.8496,85,42,3,f,8,a3Piu
2455,15576.4417,87,43,1,e,8,a3Piu
2456,15699.7519,87,43,2,e,8,a3Piu
2457,15833.7924,87,43,3,e,8,a3Piu
2458,15698.774,89,44,1,f,8,a3Piu
2459,15833.3203,89,44,2,f,8,a3Piu
2460,15962.8507,89,44,3,f,8,a3Piu
2461,15832.2124,91,45,1,e,8,a3Piu
2462,15960.7919,91,45,2,e,8,a3Piu
2463,16100.8363,91,45,3,e,8,a3Piu
2464,15959.8621,93,46,1,f,8,a3Piu
2465,16100.4267,93,46,2,f,8,a3Piu
2466,16235.2282,93,46,3,f,8,a3Piu
2467,16099.3895,95,47,1,e,8,a3Piu
2468,16233.2041,95,47,2,e,8,a3Piu
2469,16379.2488,95,47,3,e,8,a3Piu
2470,16232.3172,97,48,1,f,8,a3Piu
2471,16378.8982,97,48,2,f,8,a3Piu
2472,16518.9337,97,48,3,f,8,a3Piu
2473,16377.9269,99,49,1,e,8,a3Piu
2474,16516.9407,99,49,2,e,8,a3Piu
2475,16668.9807,99,49,3,e,8,a3Piu
2476,16516.0923,101,50,1,f,8,a3Piu
2477,16668.6859,101,50,2,f,8,a3Piu
2478,16813.9172,101,50,3,f,8,a3Piu
2479,16667.7767,103,51,1,e,8,a3Piu
2480,16811.9521,103,51,2,e,8,a3Piu
2481,16969.981,103,51,3,e,8,a3Piu
2482,16811.1382,105,52,1,f,8,a3Piu
2483,16969.7392,105,52,2,f,8,a3Piu
2484,17120.1267,105,52,3,f,8,a3Piu
2485,16968.8886,107,53,1,e,8,a3Piu
2486,17118.1866,107,53,2,e,8,a3Piu
2487,17282.1968,107,53,3,e,8,a3Piu
2488,17117.4036,109,54,1,f,8,a3Piu
2489,17282.0054,109,54,2,f,8,a3Piu
2490,17437.508,109,54,3,f,8,a3Piu
2491,17281.2102,111,55,1,e,8,a3Piu
2492,17435.5904,111,55,2,e,8,a3Piu
2493,17605.5728,111,55,3,e,8,a3Piu
2494,17434.8352,113,56,1,f,8,a3Piu
2495,17605.4297,113,56,2,f,8,a3Piu
2496,17766.0052,113,56,3,f,8,a3Piu
2497,17604.687,115,57,1,e,8,a3Piu
2498,17764.1077,115,57,2,e,8,a3Piu
2499,17940.0522,115,57,3,e,8,a3Piu
2500,17763.3774,117,58,1,f,8,a3Piu
2501,17939.9553,117,58,2,f,8,a3Piu
2502,18105.5601,117,58,3,f,8,a3Piu
2503,17939.2626,119,59,1,e,8,a3Piu
2504,18103.6806,119,59,2,e,8,a3Piu
2505,18285.5758,119,59,3,e,8,a3Piu
2506,18102.9728,121,60,1,f,8,a3Piu
2507,18285.5232,121,60,2,f,8,a3Piu
2508,18456.1128,121,60,3,f,8,a3Piu
2509,18284.8783,123,61,1,e,8,a3Piu
2510,18454.2493,123,61,2,e,8,a3Piu
2511,18642.0827,123,61,3,e,8,a3Piu
2512,18453.5617,125,62,1,f,8,a3Piu
2513,18642.0727,125,62,2,f,8,a3Piu
2514,18817.601,125,62,3,f,8,a3Piu
2515,18641.4735,127,63,1,e,8,a3Piu
2516,18815.7519,127,63,2,e,8,a3Piu
2517,19009.5096,127,63,3,e,8,a3Piu
2518,18815.0824,129,64,1,f,8,a3Piu
2519,19009.5408,129,64,2,f,8,a3Piu
2520,19189.9607,129,64,3,f,8,a3Piu
2521,19008.9854,131,65,1,e,8,a3Piu
2522,19188.1244,131,65,2,e,8,a3Piu
2523,19387.7915,131,65,3,e,8,a3Piu
2524,19187.4712,133,66,1,f,8,a3Piu
2525,19387.8624,133,66,2,f,8,a3Piu
2526,19573.1257,133,66,3,f,8,a3Piu
2527,19387.3492,135,67,1,e,8,a3Piu
2528,19571.3008,135,67,2,e,8,a3Piu
2529,19776.8612,135,67,3,e,8,a3Piu
2530,19570.6621,137,68,1,f,8,a3Piu
2531,19776.9706,137,68,2,f,8,a3Piu
2532,19967.0279,137,68,3,f,8,a3Piu
2533,19776.4981,139,69,1,e,8,a3Piu
2534,19965.2129,139,69,2,e,8,a3Piu
2535,20176.6496,139,69,3,e,8,a3Piu
2536,19964.5873,141,70,1,f,8,a3Piu
2537,20176.7962,141,70,2,f,8,a3Piu
2538,20371.5971,141,70,3,f,8,a3Piu
2539,20176.363,143,71,1,e,8,a3Piu
2540,20369.7909,143,71,2,e,8,a3Piu
2541,20587.0854,143,71,3,e,8,a3Piu
2542,20369.1768,145,72,1,f,8,a3Piu
2543,20587.2683,145,72,2,f,8,a3Piu
2544,20786.7609,145,72,3,f,8,a3Piu
2545,20586.8729,147,73,1,e,8,a3Piu
2546,20784.9624,147,73,2,e,8,a3Piu
2547,21008.0954,147,73,3,e,8,a3Piu
2548,20784.3586,149,74,1,f,8,a3Piu
2549,21008.3135,149,74,2,f,8,a3Piu
2550,21212.4452,149,74,3,f,8,a3Piu
2551,21007.9549,151,75,1,e,8,a3Piu
2552,21210.6533,151,75,2,e,8,a3Piu
2553,21439.6043,151,75,3,e,8,a3Piu
2554,21210.0586,153,76,1,f,8,a3Piu
2555,21439.8567,153,76,2,f,8,a3Piu
2556,21648.5737,153,76,3,f,8,a3Piu
2557,21439.5338,155,77,1,e,8,a3Piu
2558,21646.7874,155,77,2,e,8,a3Piu
2559,21881.5349,155,77,3,e,8,a3Piu
2560,21646.2007,157,78,1,f,8,a3Piu
2561,21881.8207,157,78,2,f,8,a3Piu
2562,22095.068,157,78,3,f,8,a3Piu
2563,21881.5324,159,79,1,e,8,a3Piu
2564,22093.2864,159,79,2,e,8,a3Piu
2565,22333.8076,159,79,3,e,8,a3Piu
2566,22092.7066,161,80,1,f,8,a3Piu
2567,22334.1261,161,80,2,f,8,a3Piu
2568,22551.8476,161,80,3,f,8,a3Piu
2569,22333.8716,163,81,1,e,8,a3Piu
2570,22550.0699,163,81,2,e,8,a3Piu
2571,22796.3412,163,81,3,e,8,a3Piu
2572,22549.4963,165,82,1,f,8,a3Piu
2573,22796.6916,165,82,2,f,8,a3Piu
2574,23018.8303,165,82,3,f,8,a3Piu
2575,22796.4699,167,83,1,e,8,a3Piu
2576,23017.0557,167,83,2,e,8,a3Piu
2577,23269.0522,167,83,3,e,8,a3Piu
2578,23016.4872,169,84,1,f,8,a3Piu
2579,23269.4338,169,84,2,f,8,a3Piu
2580,23495.9315,169,84,3,f,8,a3Piu
2581,23269.2442,171,85,1,e,8,a3Piu
2582,23494.1593,171,85,2,e,8,a3Piu
2583,23751.8551,171,85,3,e,8,a3Piu
2584,23493.5951,173,86,1,f,8,a3Piu
2585,23752.2673,173,86,2,f,8,a3Piu
2586,23983.0647,173,86,3,f,8,a3Piu
2587,23752.109,175,87,1,e,8,a3Piu
2588,23981.2942,175,87,2,e,8,a3Piu
2589,24244.6624,175,87,3,e,8,a3Piu
2590,23980.7336,177,88,1,f,8,a3Piu
2591,24245.1046,177,88,2,f,8,a3Piu
2592,24480.1413,177,88,3,f,8,a3Piu
2593,24244.9769,179,89,1,e,8,a3Piu
2594,24478.372,179,89,2,e,8,a3Piu
2595,24747.3845,179,89,3,e,8,a3Piu
2596,24477.8143,181,90,1,f,8,a3Piu
2597,24747.8561,181,90,2,f,8,a3Piu
2598,24987.0709,181,90,3,f,8,a3Piu
2599,24747.7584,183,91,1,e,8,a3Piu
2600,24985.302,183,91,2,e,8,a3Piu
2601,25259.9298,183,91,3,e,8,a3Piu
2602,24984.7466,185,92,1,f,8,a3Piu
2603,25260.4304,185,92,2,f,8,a3Piu
2604,25503.7607,185,92,3,f,8,a3Piu
2605,25260.362,187,93,1,e,8,a3Piu
2606,25501.9917,187,93,2,e,8,a3Piu
2607,25782.2047,187,93,3,e,8,a3Piu
2608,25501.4379,189,94,1,f,8,a3Piu
2609,25782.7337,189,94,2,f,8,a3Piu
2610,26030.1161,189,94,3,f,8,a3Piu
2611,25782.6941,191,95,1,e,8,a3Piu
2612,26028.3465,191,95,2,e,8,a3Piu
2613,26314.1135,191,95,3,e,8,a3Piu
2614,26027.7938,193,96,1,f,8,a3Piu
2615,26314.6704,193,96,2,f,8,a3Piu
2616,26566.0404,193,96,3,f,8,a3Piu
2617,26314.659,195,97,1,e,8,a3Piu
2618,26564.2697,195,97,2,e,8,a3Piu
2619,26855.5585,195,97,3,e,8,a3Piu
2620,14354.366,1,0,3,f,9,a3Piu
2621,14341.2458,3,1,2,e,9,a3Piu
2622,14356.5096,3,1,3,e,9,a3Piu
2623,14325.6122,5,2,1,f,9,a3Piu
2624,14346.9654,5,2,2,f,9,a3Piu
2625,14364.7712,5,2,3,f,9,a3Piu
2626,14333.2796,7,3,1,e,9,a3Piu
2627,14355.3325,7,3,2,e,9,a3Piu
2628,14373.8546,7,3,3,e,9,a3Piu
2629,14343.5893,9,4,1,f,9,a3Piu
2630,14367.0585,9,4,2,f,9,a3Piu
2631,14388.5511,9,4,3,f,9,a3Piu
2632,14356.5643,11,5,1,e,9,a3Piu
2633,14381.1881,11,5,2,e,9,a3Piu
2634,14404.2321,11,5,3,e,9,a3Piu
2635,14372.3027,13,6,1,f,9,a3Piu
2636,14399.0008,13,6,2,f,9,a3Piu
2637,14425.074,13,6,3,f,9,a3Piu
2638,14390.7622,15,7,1,e,9,a3Piu
2639,14418.9812,15,7,2,e,9,a3Piu
2640,14447.0795,15,7,3,e,9,a3Piu
2641,14412.0967,17,8,1,f,9,a3Piu
2642,14442.8402,17,8,2,f,9,a3Piu
2643,14473.9287,17,8,3,f,9,a3Piu
2644,14436.173,19,9,1,e,9,a3Piu
2645,14468.6939,19,9,2,e,9,a3Piu
2646,14502.092,19,9,3,e,9,a3Piu
2647,14463.2116,21,10,1,f,9,a3Piu
2648,14498.5435,21,10,2,f,9,a3Piu
2649,14534.8817,21,10,3,f,9,a3Piu
2650,14492.9903,23,11,1,e,9,a3Piu
2651,14530.2699,23,11,2,e,9,a3Piu
2652,14569.1027,23,11,3,e,9,a3Piu
2653,14525.7943,25,12,1,f,9,a3Piu
2654,14566.0672,25,12,2,f,9,a3Piu
2655,14607.7962,25,12,3,f,9,a3Piu
2656,14561.3274,27,13,1,e,9,a3Piu
2657,14603.6595,27,13,2,e,9,a3Piu
2658,14648.0114,27,13,3,e,9,a3Piu
2659,14599.9292,29,14,1,f,9,a3Piu
2660,14645.374,29,14,2,f,9,a3Piu
2661,14692.5853,29,14,3,f,9,a3Piu
2662,14641.2467,31,15,1,e,9,a3Piu
2663,14688.8235,31,15,2,e,9,a3Piu
2664,14738.7511,31,15,3,e,9,a3Piu
2665,14685.6615,33,16,1,f,9,a3Piu
2666,14736.4326,33,16,2,f,9,a3Piu
2667,14789.1877,33,16,3,f,9,a3Piu
2668,14732.7801,35,17,1,e,9,a3Piu
2669,14785.7295,35,17,2,e,9,a3Piu
2670,14841.2719,35,17,3,e,9,a3Piu
2671,14783.0125,37,18,1,f,9,a3Piu
2672,14839.215,37,18,2,f,9,a3Piu
2673,14897.5561,37,18,3,f,9,a3Piu
2674,14835.9398,39,19,1,e,9,a3Piu
2675,14894.3485,39,19,2,e,9,a3Piu
2676,14955.5325,39,19,3,e,9,a3Piu
2677,14891.9883,41,20,1,f,9,a3Piu
2678,14953.6944,41,20,2,f,9,a3Piu
2679,15017.6499,41,20,3,f,9,a3Piu
2680,14950.7258,43,21,1,e,9,a3Piu
2681,15014.6529,43,21,2,e,9,a3Piu
2682,15081.4963,43,21,3,e,9,a3Piu
2683,15012.5842,45,22,1,f,9,a3Piu
2684,15079.844,45,22,2,f,9,a3Piu
2685,15149.4324,45,22,3,f,9,a3Piu
2686,15077.1292,47,23,1,e,9,a3Piu
2687,15146.6147,47,23,2,e,9,a3Piu
2688,15219.1283,47,23,3,e,9,a3Piu
2689,15144.7885,49,24,1,f,9,a3Piu
2690,15217.6361,49,24,2,f,9,a3Piu
2691,15292.8682,49,24,3,f,9,a3Piu
2692,15215.1348,51,25,1,e,9,a3Piu
2693,15290.205,51,25,2,e,9,a3Piu
2694,15368.3941,51,25,3,e,9,a3Piu
2695,15288.5834,53,26,1,f,9,a3Piu
2696,15367.0414,53,26,2,f,9,a3Piu
2697,15447.9221,53,26,3,f,9,a3Piu
2698,15364.7222,55,27,1,e,9,a3Piu
2699,15445.3934,55,27,2,e,9,a3Piu
2700,15529.2588,55,27,3,e,9,a3Piu
2701,15443.9466,57,28,1,f,9,a3Piu
2702,15528.0288,57,28,2,f,9,a3Piu
2703,15614.5583,57,28,3,f,9,a3Piu
2704,15525.867,59,29,1,e,9,a3Piu
2705,15612.1477,59,29,2,e,9,a3Piu
2706,15701.6865,59,29,3,e,9,a3Piu
2707,15610.8519,61,30,1,f,9,a3Piu
2708,15700.5655,61,30,2,f,9,a3Piu
2709,15792.7398,61,30,3,f,9,a3Piu
2710,15698.5411,63,31,1,e,9,a3Piu
2711,15790.4339,63,31,2,e,9,a3Piu
2712,15885.6399,63,31,3,e,9,a3Piu
2713,15789.2698,65,32,1,f,9,a3Piu
2714,15884.6163,65,32,2,f,9,a3Piu
2715,15982.4283,65,32,3,f,9,a3Piu
2716,15882.713,67,33,1,e,9,a3Piu
2717,15980.2156,67,33,2,e,9,a3Piu
2718,16081.0799,67,33,3,e,9,a3Piu
2719,15979.1674,69,34,1,f,9,a3Piu
2720,16080.1442,69,34,2,f,9,a3Piu
2721,16183.5835,69,34,3,f,9,a3Piu
2722,16078.3485,71,35,1,e,9,a3Piu
2723,16181.4545,71,35,2,e,9,a3Piu
2724,16287.9656,71,35,3,e,9,a3Piu
2725,16180.5092,73,36,1,f,9,a3Piu
2726,16287.1096,73,36,2,f,9,a3Piu
2727,16396.1636,73,36,3,f,9,a3Piu
2728,16285.4104,75,37,1,e,9,a3Piu
2729,16394.1101,75,37,2,e,9,a3Piu
2730,16506.2544,75,37,3,e,9,a3Piu
2731,16393.2565,77,38,1,f,9,a3Piu
2732,16505.471,77,38,2,f,9,a3Piu
2733,16620.1245,77,38,3,f,9,a3Piu
2734,16503.8587,79,39,1,e,9,a3Piu
2735,16618.1395,79,39,2,e,9,a3Piu
2736,16735.9013,79,39,3,e,9,a3Piu
2737,16617.3684,81,40,1,f,9,a3Piu
2738,16735.1846,81,40,2,f,9,a3Piu
2739,16855.4203,81,40,3,f,9,a3Piu
2740,16733.6512,83,41,1,e,9,a3Piu
2741,16853.4978,83,41,2,e,9,a3Piu
2742,16976.8594,83,41,3,e,9,a3Piu
2743,16852.8011,85,42,1,f,9,a3Piu
2744,16976.204,85,42,2,f,9,a3Piu
2745,17102.0029,85,42,3,f,9,a3Piu
2746,16974.7426,87,43,1,e,9,a3Piu
2747,17100.1374,87,43,2,e,9,a3Piu
2748,17229.0795,87,43,3,e,9,a3Piu
2749,17099.5084,89,44,1,f,9,a3Piu
2750,17228.4808,89,44,2,f,9,a3Piu
2751,17359.8218,89,44,3,f,9,a3Piu
2752,17227.0855,91,45,1,e,9,a3Piu
2753,17358.0089,91,45,2,e,9,a3Piu
2754,17492.5103,91,45,3,e,9,a3Piu
2755,17357.4414,93,46,1,f,9,a3Piu
2756,17491.9644,93,46,2,f,9,a3Piu
2757,17628.8247,93,46,3,f,9,a3Piu
2758,17490.6299,95,47,1,e,9,a3Piu
2759,17627.0602,95,47,2,e,9,a3Piu
2760,17767.0982,95,47,3,e,9,a3Piu
2761,17626.5492,97,48,1,f,9,a3Piu
2762,17766.6015,97,48,2,f,9,a3Piu
2763,17908.9569,97,48,3,f,9,a3Piu
2764,17765.3233,99,49,1,e,9,a3Piu
2765,17907.237,99,49,2,e,9,a3Piu
2766,18052.7875,99,49,3,e,9,a3Piu
2767,17906.778,101,50,1,f,9,a3Piu
2768,18052.3368,101,50,2,f,9,a3Piu
2769,18200.1613,101,50,3,f,9,a3Piu
2770,18051.1109,103,51,1,e,9,a3Piu
2771,18198.483,103,51,2,e,9,a3Piu
2772,18349.5201,103,51,3,e,9,a3Piu
2773,18198.0718,105,52,1,f,9,a3Piu
2774,18349.1126,105,52,2,f,9,a3Piu
2775,18502.3788,105,52,3,f,9,a3Piu
2776,18347.9355,107,53,1,e,9,a3Piu
2777,18500.7391,107,53,2,e,9,a3Piu
2778,18657.2357,107,53,3,e,9,a3Piu
2779,18500.3722,109,54,1,f,9,a3Piu
2780,18656.8688,109,54,2,f,9,a3Piu
2781,18815.5478,109,54,3,f,9,a3Piu
2782,18655.7374,111,55,1,e,9,a3Piu
2783,18813.9441,111,55,2,e,9,a3Piu
2784,18975.8717,111,55,3,e,9,a3Piu
2785,18813.6184,113,56,1,f,9,a3Piu
2786,18975.5431,113,56,2,f,9,a3Piu
2787,19139.6046,113,56,3,f,9,a3Piu
2788,18974.4545,115,57,1,e,9,a3Piu
2789,19138.0346,115,57,2,e,9,a3Piu
2790,19305.3631,115,57,3,e,9,a3Piu
2791,19137.7471,117,58,1,f,9,a3Piu
2792,19305.0709,117,58,2,f,9,a3Piu
2793,19474.4832,117,58,3,f,9,a3Piu
2794,19304.0226,119,59,1,e,9,a3Piu
2795,19472.9447,119,59,2,e,9,a3Piu
2796,19645.6429,119,59,3,e,9,a3Piu
2797,19472.693,121,60,1,f,9,a3Piu
2798,19645.3851,121,60,2,f,9,a3Piu
2799,19820.1151,121,60,3,f,9,a3Piu
2800,19644.3749,123,61,1,e,9,a3Piu
2801,19818.6062,123,61,2,e,9,a3Piu
2802,19996.6415,123,61,3,e,9,a3Piu
2803,19818.3879,125,62,1,f,9,a3Piu
2804,19996.4164,125,62,2,f,9,a3Piu
2805,20176.4297,125,62,3,f,9,a3Piu
2806,19995.4422,127,63,1,e,9,a3Piu
2807,20174.9487,127,63,2,e,9,a3Piu
2808,20358.2871,127,63,3,e,9,a3Piu
2809,20174.7617,129,64,1,f,9,a3Piu
2810,20358.0932,129,64,2,f,9,a3Piu
2811,20543.354,129,64,3,f,9,a3Piu
2812,20357.1531,131,65,1,e,9,a3Piu
2813,20541.8993,131,65,2,e,9,a3Piu
2814,20730.5056,131,65,3,e,9,a3Piu
2815,20541.7418,133,66,1,f,9,a3Piu
2816,20730.3415,133,66,2,f,9,a3Piu
2817,20920.8128,133,66,3,f,9,a3Piu
2818,20729.4338,135,67,1,e,9,a3Piu
2819,20919.3829,135,67,2,e,9,a3Piu
2820,21113.2206,135,67,3,e,9,a3Piu
2821,20919.2531,137,68,1,f,9,a3Piu
2822,21113.0849,137,68,2,f,9,a3Piu
2823,21308.7285,137,68,3,f,9,a3Piu
2824,21112.2082,139,69,1,e,9,a3Piu
2825,21307.3221,139,69,2,e,9,a3Piu
2826,21506.3533,139,69,3,e,9,a3Piu
2827,21307.2184,141,70,1,f,9,a3Piu
2828,21506.2449,141,70,2,f,9,a3Piu
2829,21707.0211,141,70,3,f,9,a3Piu
2830,21505.3977,143,71,1,e,9,a3Piu
2831,21705.637,143,71,2,e,9,a3Piu
2832,21909.8228,143,71,3,e,9,a3Piu
2833,21705.558,145,72,1,f,9,a3Piu
2834,21909.7405,145,72,2,f,9,a3Piu
2835,22115.6086,145,72,3,f,9,a3Piu
2836,21908.9215,147,73,1,e,9,a3Piu
2837,22114.2455,147,73,2,e,9,a3Piu
2838,22323.5456,147,73,3,e,9,a3Piu
2839,22114.1898,149,74,1,f,9,a3Piu
2840,22323.4885,149,74,2,f,9,a3Piu
