id,energy,na,na,lifetime,na,na,na,na
421,5.25E+03,89,44,-1.00E+00,1,f,1,a3Piu
422,5.39E+03,89,44,-1.00E+00,2,f,1,a3Piu
423,5.53E+03,89,44,-1.00E+00,3,f,1,a3Piu
424,5.39E+03,91,45,-1.00E+00,1,e,1,a3Piu
425,5.53E+03,91,45,-1.00E+00,2,e,1,a3Piu
426,5.68E+03,91,45,-1.00E+00,3,e,1,a3Piu
427,5.53E+03,93,46,-1.00E+00,1,f,1,a3Piu
428,5.68E+03,93,46,-1.00E+00,2,f,1,a3Piu
429,5.83E+03,93,46,-1.00E+00,3,f,1,a3Piu
430,5.68E+03,95,47,-1.00E+00,1,e,1,a3Piu
431,5.82E+03,95,47,-1.00E+00,2,e,1,a3Piu
432,5.98E+03,95,47,-1.00E+00,3,e,1,a3Piu
433,5.82E+03,97,48,-1.00E+00,1,f,1,a3Piu
434,5.98E+03,97,48,-1.00E+00,2,f,1,a3Piu
435,6.13E+03,97,48,-1.00E+00,3,f,1,a3Piu
436,5.98E+03,99,49,-1.00E+00,1,e,1,a3Piu
437,6.13E+03,99,49,-1.00E+00,2,e,1,a3Piu
438,6.29E+03,99,49,-1.00E+00,3,e,1,a3Piu
439,6.13E+03,101,50,-1.00E+00,1,f,1,a3Piu
440,6.29E+03,101,50,-1.00E+00,2,f,1,a3Piu
441,6.45E+03,101,50,-1.00E+00,3,f,1,a3Piu
442,6.29E+03,103,51,-1.00E+00,1,e,1,a3Piu
443,6.45E+03,103,51,-1.00E+00,2,e,1,a3Piu
444,6.61E+03,103,51,-1.00E+00,3,e,1,a3Piu
445,6.45E+03,105,52,-1.00E+00,1,f,1,a3Piu
446,6.61E+03,105,52,-1.00E+00,2,f,1,a3Piu
447,6.78E+03,105,52,-1.00E+00,3,f,1,a3Piu
448,6.61E+03,107,53,-1.00E+00,1,e,1,a3Piu
449,6.78E+03,107,53,-1.00E+00,2,e,1,a3Piu
450,6.95E+03,107,53,-1.00E+00,3,e,1,a3Piu
451,6.78E+03,109,54,-1.00E+00,1,f,1,a3Piu
452,6.95E+03,109,54,-1.00E+00,2,f,1,a3Piu
453,7.12E+03,109,54,-1.00E+00,3,f,1,a3Piu
454,6.95E+03,111,55,-1.00E+00,1,e,1,a3Piu
455,7.12E+03,111,55,-1.00E+00,2,e,1,a3Piu
456,7.30E+03,111,55,-1.00E+00,3,e,1,a3Piu
457,7.12E+03,113,56,-1.00E+00,1,f,1,a3Piu
458,7.30E+03,113,56,-1.00E+00,2,f,1,a3Piu
459,7.48E+03,113,56,-1.00E+00,3,f,1,a3Piu
460,7.30E+03,115,57,-1.00E+00,1,e,1,a3Piu
461,7.47E+03,115,57,-1.00E+00,2,e,1,a3Piu
462,7.66E+03,115,57,-1.00E+00,3,e,1,a3Piu
463,7.47E+03,117,58,-1.00E+00,1,f,1,a3Piu
464,7.66E+03,117,58,-1.00E+00,2,f,1,a3Piu
465,7.84E+03,117,58,-1.00E+00,3,f,1,a3Piu
466,7.66E+03,119,59,-1.00E+00,1,e,1,a3Piu
467,7.84E+03,119,59,-1.00E+00,2,e,1,a3Piu
468,8.03E+03,119,59,-1.00E+00,3,e,1,a3Piu
469,7.84E+03,121,60,-1.00E+00,1,f,1,a3Piu
470,8.03E+03,121,60,-1.00E+00,2,f,1,a3Piu
471,8.22E+03,121,60,-1.00E+00,3,f,1,a3Piu
472,8.03E+03,123,61,-1.00E+00,1,e,1,a3Piu
473,8.22E+03,123,61,-1.00E+00,2,e,1,a3Piu
474,8.41E+03,123,61,-1.00E+00,3,e,1,a3Piu
475,8.22E+03,125,62,-1.00E+00,1,f,1,a3Piu
476,8.41E+03,125,62,-1.00E+00,2,f,1,a3Piu
477,8.61E+03,125,62,-1.00E+00,3,f,1,a3Piu
478,8.41E+03,127,63,-1.00E+00,1,e,1,a3Piu
479,8.61E+03,127,63,-1.00E+00,2,e,1,a3Piu
480,8.81E+03,127,63,-1.00E+00,3,e,1,a3Piu
481,8.61E+03,129,64,-1.00E+00,1,f,1,a3Piu
482,8.81E+03,129,64,-1.00E+00,2,f,1,a3Piu
483,9.01E+03,129,64,-1.00E+00,3,f,1,a3Piu
484,8.81E+03,131,65,-1.00E+00,1,e,1,a3Piu
485,9.01E+03,131,65,-1.00E+00,2,e,1,a3Piu
486,9.22E+03,131,65,-1.00E+00,3,e,1,a3Piu
487,9.01E+03,133,66,-1.00E+00,1,f,1,a3Piu
488,9.22E+03,133,66,-1.00E+00,2,f,1,a3Piu
489,9.42E+03,133,66,-1.00E+00,3,f,1,a3Piu
490,9.21E+03,135,67,-1.00E+00,1,e,1,a3Piu
491,9.42E+03,135,67,-1.00E+00,2,e,1,a3Piu
492,9.63E+03,135,67,-1.00E+00,3,e,1,a3Piu
493,9.42E+03,137,68,-1.00E+00,1,f,1,a3Piu
494,9.63E+03,137,68,-1.00E+00,2,f,1,a3Piu
495,9.84E+03,137,68,-1.00E+00,3,f,1,a3Piu
496,9.63E+03,139,69,-1.00E+00,1,e,1,a3Piu
497,9.84E+03,139,69,-1.00E+00,2,e,1,a3Piu
498,1.01E+04,139,69,-1.00E+00,3,e,1,a3Piu
499,9.84E+03,141,70,-1.00E+00,1,f,1,a3Piu
500,1.01E+04,141,70,-1.00E+00,2,f,1,a3Piu
501,1.03E+04,141,70,-1.00E+00,3,f,1,a3Piu
502,1.01E+04,143,71,-1.00E+00,1,e,1,a3Piu
503,1.03E+04,143,71,-1.00E+00,2,e,1,a3Piu
504,1.05E+04,143,71,-1.00E+00,3,e,1,a3Piu
505,1.03E+04,145,72,-1.00E+00,1,f,1,a3Piu
506,1.05E+04,145,72,-1.00E+00,2,f,1,a3Piu
507,1.07E+04,145,72,-1.00E+00,3,f,1,a3Piu
508,1.05E+04,147,73,-1.00E+00,1,e,1,a3Piu
509,1.07E+04,147,73,-1.00E+00,2,e,1,a3Piu
510,1.10E+04,147,73,-1.00E+00,3,e,1,a3Piu
511,1.07E+04,149,74,-1.00E+00,1,f,1,a3Piu
512,1.10E+04,149,74,-1.00E+00,2,f,1,a3Piu
513,1.12E+04,149,74,-1.00E+00,3,f,1,a3Piu
514,1.10E+04,151,75,-1.00E+00,1,e,1,a3Piu
515,1.12E+04,151,75,-1.00E+00,2,e,1,a3Piu
516,1.14E+04,151,75,-1.00E+00,3,e,1,a3Piu
517,1.12E+04,153,76,-1.00E+00,1,f,1,a3Piu
518,1.14E+04,153,76,-1.00E+00,2,f,1,a3Piu
519,1.17E+04,153,76,-1.00E+00,3,f,1,a3Piu
520,1.14E+04,155,77,-1.00E+00,1,e,1,a3Piu
521,1.17E+04,155,77,-1.00E+00,2,e,1,a3Piu
522,1.19E+04,155,77,-1.00E+00,3,e,1,a3Piu
523,1.17E+04,157,78,-1.00E+00,1,f,1,a3Piu
524,1.19E+04,157,78,-1.00E+00,2,f,1,a3Piu
525,1.21E+04,157,78,-1.00E+00,3,f,1,a3Piu
526,1.19E+04,159,79,-1.00E+00,1,e,1,a3Piu
527,1.21E+04,159,79,-1.00E+00,2,e,1,a3Piu
528,1.24E+04,159,79,-1.00E+00,3,e,1,a3Piu
529,1.21E+04,161,80,-1.00E+00,1,f,1,a3Piu
530,1.24E+04,161,80,-1.00E+00,2,f,1,a3Piu
531,1.26E+04,161,80,-1.00E+00,3,f,1,a3Piu
532,1.24E+04,163,81,-1.00E+00,1,e,1,a3Piu
533,1.26E+04,163,81,-1.00E+00,2,e,1,a3Piu
534,1.29E+04,163,81,-1.00E+00,3,e,1,a3Piu
535,1.26E+04,165,82,-1.00E+00,1,f,1,a3Piu
536,1.29E+04,165,82,-1.00E+00,2,f,1,a3Piu
537,1.31E+04,165,82,-1.00E+00,3,f,1,a3Piu
538,1.29E+04,167,83,-1.00E+00,1,e,1,a3Piu
539,1.31E+04,167,83,-1.00E+00,2,e,1,a3Piu
540,1.34E+04,167,83,-1.00E+00,3,e,1,a3Piu
541,1.31E+04,169,84,-1.00E+00,1,f,1,a3Piu
542,1.34E+04,169,84,-1.00E+00,2,f,1,a3Piu
543,1.36E+04,169,84,-1.00E+00,3,f,1,a3Piu
544,1.34E+04,171,85,-1.00E+00,1,e,1,a3Piu
545,1.36E+04,171,85,-1.00E+00,2,e,1,a3Piu
546,1.39E+04,171,85,-1.00E+00,3,e,1,a3Piu
547,1.36E+04,173,86,-1.00E+00,1,f,1,a3Piu
548,1.39E+04,173,86,-1.00E+00,2,f,1,a3Piu
549,1.42E+04,173,86,-1.00E+00,3,f,1,a3Piu
550,1.39E+04,175,87,-1.00E+00,1,e,1,a3Piu
551,1.42E+04,175,87,-1.00E+00,2,e,1,a3Piu
552,1.44E+04,175,87,-1.00E+00,3,e,1,a3Piu
553,1.42E+04,177,88,-1.00E+00,1,f,1,a3Piu
554,1.44E+04,177,88,-1.00E+00,2,f,1,a3Piu
555,1.47E+04,177,88,-1.00E+00,3,f,1,a3Piu
556,1.44E+04,179,89,-1.00E+00,1,e,1,a3Piu
557,1.47E+04,179,89,-1.00E+00,2,e,1,a3Piu
558,1.50E+04,179,89,-1.00E+00,3,e,1,a3Piu
559,1.47E+04,181,90,-1.00E+00,1,f,1,a3Piu
560,1.50E+04,181,90,-1.00E+00,2,f,1,a3Piu
561,1.52E+04,181,90,-1.00E+00,3,f,1,a3Piu
562,1.50E+04,183,91,-1.00E+00,1,e,1,a3Piu
563,1.52E+04,183,91,-1.00E+00,2,e,1,a3Piu
564,1.55E+04,183,91,-1.00E+00,3,e,1,a3Piu
565,1.52E+04,185,92,-1.00E+00,1,f,1,a3Piu
566,1.55E+04,185,92,-1.00E+00,2,f,1,a3Piu
567,1.58E+04,185,92,-1.00E+00,3,f,1,a3Piu
568,1.55E+04,187,93,-1.00E+00,1,e,1,a3Piu
569,1.58E+04,187,93,-1.00E+00,2,e,1,a3Piu
570,1.61E+04,187,93,-1.00E+00,3,e,1,a3Piu
571,1.58E+04,189,94,-1.00E+00,1,f,1,a3Piu
572,1.61E+04,189,94,-1.00E+00,2,f,1,a3Piu
573,1.64E+04,189,94,-1.00E+00,3,f,1,a3Piu
574,1.61E+04,191,95,-1.00E+00,1,e,1,a3Piu
575,1.64E+04,191,95,-1.00E+00,2,e,1,a3Piu
576,1.66E+04,191,95,-1.00E+00,3,e,1,a3Piu
577,1.64E+04,193,96,-1.00E+00,1,f,1,a3Piu
578,1.66E+04,193,96,-1.00E+00,2,f,1,a3Piu
579,1.69E+04,193,96,-1.00E+00,3,f,1,a3Piu
580,1.66E+04,195,97,-1.00E+00,1,e,1,a3Piu
581,1.69E+04,195,97,-1.00E+00,2,e,1,a3Piu
582,1.72E+04,195,97,-1.00E+00,3,e,1,a3Piu
583,3.85E+03,1,0,-1.00E+00,3,f,2,a3Piu
584,3.83E+03,3,1,-1.00E+00,2,e,2,a3Piu
585,3.85E+03,3,1,-1.00E+00,3,e,2,a3Piu
586,3.82E+03,5,2,-1.00E+00,1,f,2,a3Piu
587,3.84E+03,5,2,-1.00E+00,2,f,2,a3Piu
588,3.86E+03,5,2,-1.00E+00,3,f,2,a3Piu
589,3.82E+03,7,3,-1.00E+00,1,e,2,a3Piu
590,3.85E+03,7,3,-1.00E+00,2,e,2,a3Piu
591,3.87E+03,7,3,-1.00E+00,3,e,2,a3Piu
592,3.84E+03,9,4,-1.00E+00,1,f,2,a3Piu
593,3.86E+03,9,4,-1.00E+00,2,f,2,a3Piu
594,3.88E+03,9,4,-1.00E+00,3,f,2,a3Piu
595,3.85E+03,11,5,-1.00E+00,1,e,2,a3Piu
596,3.88E+03,11,5,-1.00E+00,2,e,2,a3Piu
597,3.90E+03,11,5,-1.00E+00,3,e,2,a3Piu
598,3.87E+03,13,6,-1.00E+00,1,f,2,a3Piu
599,3.89E+03,13,6,-1.00E+00,2,f,2,a3Piu
600,3.92E+03,13,6,-1.00E+00,3,f,2,a3Piu
601,3.89E+03,15,7,-1.00E+00,1,e,2,a3Piu
602,3.92E+03,15,7,-1.00E+00,2,e,2,a3Piu
603,3.95E+03,15,7,-1.00E+00,3,e,2,a3Piu
604,3.91E+03,17,8,-1.00E+00,1,f,2,a3Piu
605,3.94E+03,17,8,-1.00E+00,2,f,2,a3Piu
606,3.97E+03,17,8,-1.00E+00,3,f,2,a3Piu
607,3.94E+03,19,9,-1.00E+00,1,e,2,a3Piu
608,3.97E+03,19,9,-1.00E+00,2,e,2,a3Piu
609,4.01E+03,19,9,-1.00E+00,3,e,2,a3Piu
610,3.96E+03,21,10,-1.00E+00,1,f,2,a3Piu
611,4.00E+03,21,10,-1.00E+00,2,f,2,a3Piu
612,4.04E+03,21,10,-1.00E+00,3,f,2,a3Piu
613,4.00E+03,23,11,-1.00E+00,1,e,2,a3Piu
614,4.04E+03,23,11,-1.00E+00,2,e,2,a3Piu
615,4.08E+03,23,11,-1.00E+00,3,e,2,a3Piu
616,4.03E+03,25,12,-1.00E+00,1,f,2,a3Piu
617,4.08E+03,25,12,-1.00E+00,2,f,2,a3Piu
618,4.12E+03,25,12,-1.00E+00,3,f,2,a3Piu
619,4.07E+03,27,13,-1.00E+00,1,e,2,a3Piu
620,4.12E+03,27,13,-1.00E+00,2,e,2,a3Piu
621,4.16E+03,27,13,-1.00E+00,3,e,2,a3Piu
622,4.11E+03,29,14,-1.00E+00,1,f,2,a3Piu
623,4.16E+03,29,14,-1.00E+00,2,f,2,a3Piu
624,4.21E+03,29,14,-1.00E+00,3,f,2,a3Piu
625,4.16E+03,31,15,-1.00E+00,1,e,2,a3Piu
626,4.21E+03,31,15,-1.00E+00,2,e,2,a3Piu
627,4.26E+03,31,15,-1.00E+00,3,e,2,a3Piu
628,4.20E+03,33,16,-1.00E+00,1,f,2,a3Piu
629,4.26E+03,33,16,-1.00E+00,2,f,2,a3Piu
630,4.32E+03,33,16,-1.00E+00,3,f,2,a3Piu
631,4.26E+03,35,17,-1.00E+00,1,e,2,a3Piu
632,4.31E+03,35,17,-1.00E+00,2,e,2,a3Piu
633,4.37E+03,35,17,-1.00E+00,3,e,2,a3Piu
634,4.31E+03,37,18,-1.00E+00,1,f,2,a3Piu
635,4.37E+03,37,18,-1.00E+00,2,f,2,a3Piu
636,4.43E+03,37,18,-1.00E+00,3,f,2,a3Piu
637,4.37E+03,39,19,-1.00E+00,1,e,2,a3Piu
638,4.43E+03,39,19,-1.00E+00,2,e,2,a3Piu
639,4.50E+03,39,19,-1.00E+00,3,e,2,a3Piu
640,4.43E+03,41,20,-1.00E+00,1,f,2,a3Piu
641,4.49E+03,41,20,-1.00E+00,2,f,2,a3Piu
642,4.56E+03,41,20,-1.00E+00,3,f,2,a3Piu
643,4.49E+03,43,21,-1.00E+00,1,e,2,a3Piu
644,4.56E+03,43,21,-1.00E+00,2,e,2,a3Piu
645,4.63E+03,43,21,-1.00E+00,3,e,2,a3Piu
646,4.56E+03,45,22,-1.00E+00,1,f,2,a3Piu
647,4.63E+03,45,22,-1.00E+00,2,f,2,a3Piu
648,4.70E+03,45,22,-1.00E+00,3,f,2,a3Piu
649,4.63E+03,47,23,-1.00E+00,1,e,2,a3Piu
650,4.70E+03,47,23,-1.00E+00,2,e,2,a3Piu
651,4.78E+03,47,23,-1.00E+00,3,e,2,a3Piu
652,4.70E+03,49,24,-1.00E+00,1,f,2,a3Piu
653,4.78E+03,49,24,-1.00E+00,2,f,2,a3Piu
654,4.86E+03,49,24,-1.00E+00,3,f,2,a3Piu
655,4.78E+03,51,25,-1.00E+00,1,e,2,a3Piu
656,4.86E+03,51,25,-1.00E+00,2,e,2,a3Piu
657,4.94E+03,51,25,-1.00E+00,3,e,2,a3Piu
658,4.86E+03,53,26,-1.00E+00,1,f,2,a3Piu
659,4.94E+03,53,26,-1.00E+00,2,f,2,a3Piu
660,5.03E+03,53,26,-1.00E+00,3,f,2,a3Piu
661,4.94E+03,55,27,-1.00E+00,1,e,2,a3Piu
662,5.02E+03,55,27,-1.00E+00,2,e,2,a3Piu
663,5.12E+03,55,27,-1.00E+00,3,e,2,a3Piu
664,5.02E+03,57,28,-1.00E+00,1,f,2,a3Piu
665,5.11E+03,57,28,-1.00E+00,2,f,2,a3Piu
666,5.21E+03,57,28,-1.00E+00,3,f,2,a3Piu
667,5.11E+03,59,29,-1.00E+00,1,e,2,a3Piu
668,5.20E+03,59,29,-1.00E+00,2,e,2,a3Piu
669,5.30E+03,59,29,-1.00E+00,3,e,2,a3Piu
670,5.20E+03,61,30,-1.00E+00,1,f,2,a3Piu
671,5.30E+03,61,30,-1.00E+00,2,f,2,a3Piu
672,5.40E+03,61,30,-1.00E+00,3,f,2,a3Piu
673,5.30E+03,63,31,-1.00E+00,1,e,2,a3Piu
674,5.40E+03,63,31,-1.00E+00,2,e,2,a3Piu
675,5.50E+03,63,31,-1.00E+00,3,e,2,a3Piu
676,5.40E+03,65,32,-1.00E+00,1,f,2,a3Piu
677,5.50E+03,65,32,-1.00E+00,2,f,2,a3Piu
678,5.60E+03,65,32,-1.00E+00,3,f,2,a3Piu
679,5.50E+03,67,33,-1.00E+00,1,e,2,a3Piu
680,5.60E+03,67,33,-1.00E+00,2,e,2,a3Piu
681,5.71E+03,67,33,-1.00E+00,3,e,2,a3Piu
682,5.60E+03,69,34,-1.00E+00,1,f,2,a3Piu
683,5.71E+03,69,34,-1.00E+00,2,f,2,a3Piu
684,5.82E+03,69,34,-1.00E+00,3,f,2,a3Piu
685,5.71E+03,71,35,-1.00E+00,1,e,2,a3Piu
686,5.82E+03,71,35,-1.00E+00,2,e,2,a3Piu
687,5.94E+03,71,35,-1.00E+00,3,e,2,a3Piu
688,5.82E+03,73,36,-1.00E+00,1,f,2,a3Piu
689,5.93E+03,73,36,-1.00E+00,2,f,2,a3Piu
690,6.05E+03,73,36,-1.00E+00,3,f,2,a3Piu
691,5.93E+03,75,37,-1.00E+00,1,e,2,a3Piu
692,6.05E+03,75,37,-1.00E+00,2,e,2,a3Piu
693,6.17E+03,75,37,-1.00E+00,3,e,2,a3Piu
694,6.05E+03,77,38,-1.00E+00,1,f,2,a3Piu
695,6.17E+03,77,38,-1.00E+00,2,f,2,a3Piu
696,6.29E+03,77,38,-1.00E+00,3,f,2,a3Piu
697,6.17E+03,79,39,-1.00E+00,1,e,2,a3Piu
698,6.29E+03,79,39,-1.00E+00,2,e,2,a3Piu
699,6.42E+03,79,39,-1.00E+00,3,e,2,a3Piu
700,6.29E+03,81,40,-1.00E+00,1,f,2,a3Piu
701,6.42E+03,81,40,-1.00E+00,2,f,2,a3Piu
702,6.55E+03,81,40,-1.00E+00,3,f,2,a3Piu
703,6.42E+03,83,41,-1.00E+00,1,e,2,a3Piu
704,6.55E+03,83,41,-1.00E+00,2,e,2,a3Piu
705,6.68E+03,83,41,-1.00E+00,3,e,2,a3Piu
706,6.54E+03,85,42,-1.00E+00,1,f,2,a3Piu
707,6.68E+03,85,42,-1.00E+00,2,f,2,a3Piu
708,6.81E+03,85,42,-1.00E+00,3,f,2,a3Piu
709,6.68E+03,87,43,-1.00E+00,1,e,2,a3Piu
710,6.81E+03,87,43,-1.00E+00,2,e,2,a3Piu
711,6.95E+03,87,43,-1.00E+00,3,e,2,a3Piu
712,6.81E+03,89,44,-1.00E+00,1,f,2,a3Piu
713,6.95E+03,89,44,-1.00E+00,2,f,2,a3Piu
714,7.09E+03,89,44,-1.00E+00,3,f,2,a3Piu
715,6.95E+03,91,45,-1.00E+00,1,e,2,a3Piu
716,7.09E+03,91,45,-1.00E+00,2,e,2,a3Piu
717,7.24E+03,91,45,-1.00E+00,3,e,2,a3Piu
718,7.09E+03,93,46,-1.00E+00,1,f,2,a3Piu
719,7.24E+03,93,46,-1.00E+00,2,f,2,a3Piu
720,7.38E+03,93,46,-1.00E+00,3,f,2,a3Piu
721,7.24E+03,95,47,-1.00E+00,1,e,2,a3Piu
722,7.38E+03,95,47,-1.00E+00,2,e,2,a3Piu
723,7.53E+03,95,47,-1.00E+00,3,e,2,a3Piu
724,7.38E+03,97,48,-1.00E+00,1,f,2,a3Piu
725,7.53E+03,97,48,-1.00E+00,2,f,2,a3Piu
726,7.69E+03,97,48,-1.00E+00,3,f,2,a3Piu
727,7.53E+03,99,49,-1.00E+00,1,e,2,a3Piu
728,7.68E+03,99,49,-1.00E+00,2,e,2,a3Piu
729,7.84E+03,99,49,-1.00E+00,3,e,2,a3Piu
730,7.68E+03,101,50,-1.00E+00,1,f,2,a3Piu
731,7.84E+03,101,50,-1.00E+00,2,f,2,a3Piu
732,8.00E+03,101,50,-1.00E+00,3,f,2,a3Piu
733,7.84E+03,103,51,-1.00E+00,1,e,2,a3Piu
734,8.00E+03,103,51,-1.00E+00,2,e,2,a3Piu
735,8.16E+03,103,51,-1.00E+00,3,e,2,a3Piu
736,8.00E+03,105,52,-1.00E+00,1,f,2,a3Piu
737,8.16E+03,105,52,-1.00E+00,2,f,2,a3Piu
738,8.33E+03,105,52,-1.00E+00,3,f,2,a3Piu
739,8.16E+03,107,53,-1.00E+00,1,e,2,a3Piu
740,8.32E+03,107,53,-1.00E+00,2,e,2,a3Piu
741,8.50E+03,107,53,-1.00E+00,3,e,2,a3Piu
742,8.32E+03,109,54,-1.00E+00,1,f,2,a3Piu
743,8.50E+03,109,54,-1.00E+00,2,f,2,a3Piu
744,8.66E+03,109,54,-1.00E+00,3,f,2,a3Piu
745,8.49E+03,111,55,-1.00E+00,1,e,2,a3Piu
746,8.66E+03,111,55,-1.00E+00,2,e,2,a3Piu
747,8.84E+03,111,55,-1.00E+00,3,e,2,a3Piu
748,8.66E+03,113,56,-1.00E+00,1,f,2,a3Piu
749,8.84E+03,113,56,-1.00E+00,2,f,2,a3Piu
750,9.02E+03,113,56,-1.00E+00,3,f,2,a3Piu
751,8.84E+03,115,57,-1.00E+00,1,e,2,a3Piu
752,9.01E+03,115,57,-1.00E+00,2,e,2,a3Piu
753,9.20E+03,115,57,-1.00E+00,3,e,2,a3Piu
754,9.01E+03,117,58,-1.00E+00,1,f,2,a3Piu
755,9.20E+03,117,58,-1.00E+00,2,f,2,a3Piu
756,9.38E+03,117,58,-1.00E+00,3,f,2,a3Piu
757,9.19E+03,119,59,-1.00E+00,1,e,2,a3Piu
758,9.38E+03,119,59,-1.00E+00,2,e,2,a3Piu
759,9.56E+03,119,59,-1.00E+00,3,e,2,a3Piu
760,9.37E+03,121,60,-1.00E+00,1,f,2,a3Piu
761,9.56E+03,121,60,-1.00E+00,2,f,2,a3Piu
762,9.75E+03,121,60,-1.00E+00,3,f,2,a3Piu
763,9.56E+03,123,61,-1.00E+00,1,e,2,a3Piu
764,9.75E+03,123,61,-1.00E+00,2,e,2,a3Piu
765,9.94E+03,123,61,-1.00E+00,3,e,2,a3Piu
766,9.75E+03,125,62,-1.00E+00,1,f,2,a3Piu
767,9.94E+03,125,62,-1.00E+00,2,f,2,a3Piu
768,1.01E+04,125,62,-1.00E+00,3,f,2,a3Piu
769,9.94E+03,127,63,-1.00E+00,1,e,2,a3Piu
770,1.01E+04,127,63,-1.00E+00,2,e,2,a3Piu
771,1.03E+04,127,63,-1.00E+00,3,e,2,a3Piu
772,1.01E+04,129,64,-1.00E+00,1,f,2,a3Piu
773,1.03E+04,129,64,-1.00E+00,2,f,2,a3Piu
774,1.05E+04,129,64,-1.00E+00,3,f,2,a3Piu
775,1.03E+04,131,65,-1.00E+00,1,e,2,a3Piu
776,1.05E+04,131,65,-1.00E+00,2,e,2,a3Piu
777,1.07E+04,131,65,-1.00E+00,3,e,2,a3Piu
778,1.05E+04,133,66,-1.00E+00,1,f,2,a3Piu
779,1.07E+04,133,66,-1.00E+00,2,f,2,a3Piu
780,1.09E+04,133,66,-1.00E+00,3,f,2,a3Piu
781,1.07E+04,135,67,-1.00E+00,1,e,2,a3Piu
782,1.09E+04,135,67,-1.00E+00,2,e,2,a3Piu
783,1.12E+04,135,67,-1.00E+00,3,e,2,a3Piu
784,1.09E+04,137,68,-1.00E+00,1,f,2,a3Piu
785,1.11E+04,137,68,-1.00E+00,2,f,2,a3Piu
786,1.14E+04,137,68,-1.00E+00,3,f,2,a3Piu
787,1.11E+04,139,69,-1.00E+00,1,e,2,a3Piu
788,1.14E+04,139,69,-1.00E+00,2,e,2,a3Piu
789,1.16E+04,139,69,-1.00E+00,3,e,2,a3Piu
790,1.14E+04,141,70,-1.00E+00,1,f,2,a3Piu
791,1.16E+04,141,70,-1.00E+00,2,f,2,a3Piu
792,1.18E+04,141,70,-1.00E+00,3,f,2,a3Piu
793,1.16E+04,143,71,-1.00E+00,1,e,2,a3Piu
794,1.18E+04,143,71,-1.00E+00,2,e,2,a3Piu
795,1.20E+04,143,71,-1.00E+00,3,e,2,a3Piu
796,1.18E+04,145,72,-1.00E+00,1,f,2,a3Piu
797,1.20E+04,145,72,-1.00E+00,2,f,2,a3Piu
798,1.22E+04,145,72,-1.00E+00,3,f,2,a3Piu
799,1.20E+04,147,73,-1.00E+00,1,e,2,a3Piu
800,1.22E+04,147,73,-1.00E+00,2,e,2,a3Piu
801,1.25E+04,147,73,-1.00E+00,3,e,2,a3Piu
802,1.22E+04,149,74,-1.00E+00,1,f,2,a3Piu
803,1.25E+04,149,74,-1.00E+00,2,f,2,a3Piu
804,1.27E+04,149,74,-1.00E+00,3,f,2,a3Piu
805,1.25E+04,151,75,-1.00E+00,1,e,2,a3Piu
806,1.27E+04,151,75,-1.00E+00,2,e,2,a3Piu
807,1.29E+04,151,75,-1.00E+00,3,e,2,a3Piu
808,1.27E+04,153,76,-1.00E+00,1,f,2,a3Piu
809,1.29E+04,153,76,-1.00E+00,2,f,2,a3Piu
810,1.31E+04,153,76,-1.00E+00,3,f,2,a3Piu
811,1.29E+04,155,77,-1.00E+00,1,e,2,a3Piu
812,1.31E+04,155,77,-1.00E+00,2,e,2,a3Piu
813,1.34E+04,155,77,-1.00E+00,3,e,2,a3Piu
814,1.31E+04,157,78,-1.00E+00,1,f,2,a3Piu
815,1.34E+04,157,78,-1.00E+00,2,f,2,a3Piu
816,1.36E+04,157,78,-1.00E+00,3,f,2,a3Piu
817,1.34E+04,159,79,-1.00E+00,1,e,2,a3Piu
818,1.36E+04,159,79,-1.00E+00,2,e,2,a3Piu
819,1.39E+04,159,79,-1.00E+00,3,e,2,a3Piu
820,1.36E+04,161,80,-1.00E+00,1,f,2,a3Piu
821,1.39E+04,161,80,-1.00E+00,2,f,2,a3Piu
822,1.41E+04,161,80,-1.00E+00,3,f,2,a3Piu
823,1.39E+04,163,81,-1.00E+00,1,e,2,a3Piu
824,1.41E+04,163,81,-1.00E+00,2,e,2,a3Piu
825,1.44E+04,163,81,-1.00E+00,3,e,2,a3Piu
826,1.41E+04,165,82,-1.00E+00,1,f,2,a3Piu
827,1.44E+04,165,82,-1.00E+00,2,f,2,a3Piu
828,1.46E+04,165,82,-1.00E+00,3,f,2,a3Piu
829,1.44E+04,167,83,-1.00E+00,1,e,2,a3Piu
830,1.46E+04,167,83,-1.00E+00,2,e,2,a3Piu
831,1.49E+04,167,83,-1.00E+00,3,e,2,a3Piu
832,1.46E+04,169,84,-1.00E+00,1,f,2,a3Piu
833,1.49E+04,169,84,-1.00E+00,2,f,2,a3Piu
834,1.51E+04,169,84,-1.00E+00,3,f,2,a3Piu
835,1.49E+04,171,85,-1.00E+00,1,e,2,a3Piu
836,1.51E+04,171,85,-1.00E+00,2,e,2,a3Piu
837,1.54E+04,171,85,-1.00E+00,3,e,2,a3Piu
838,1.51E+04,173,86,-1.00E+00,1,f,2,a3Piu
839,1.54E+04,173,86,-1.00E+00,2,f,2,a3Piu
840,1.56E+04,173,86,-1.00E+00,3,f,2,a3Piu
841,1.54E+04,175,87,-1.00E+00,1,e,2,a3Piu
842,1.56E+04,175,87,-1.00E+00,2,e,2,a3Piu
843,1.59E+04,175,87,-1.00E+00,3,e,2,a3Piu
